9.7314,-7.1751,09K95A,0
3.31445,9.79616,0VM1CI,1
-1.72908,3.25511,1RGWDX,1
5.86495,3.11686,1T56G4,0
-14.9357,3.19525,26QQrO,0
21.3805,-0.487919,4XSG4Y,1
6.80415,0.362942,5MKWBH,0
-15.2057,-10.434,6LVPX8,1
4.65571,-10.5893,9XELA5,2
7.03384,6.21148,9XNMJT,2
-2.1609,-8.01102,DLODDN,2
-11.4323,-0.285211,DZVZH0,2
-7.25126,11.8941,EPJUNL,1
-10.2777,5.6043,EUQG8X,1
-6.46492,7.26485,F80LGF,0
0.373014,4.14429,F9HJUU,0
-9.74311,-11.6471,FMFSCB,2
-6.27401,-7.89987,G7E225,2
6.88207,3.79097,H6CSMA,1
2.87145,12.858,I5N225,1
5.21498,3.57099,J1O0BL,0
-4.03261,-6.6355,J3UYDR,0
6.24775,9.55115,JDWAOR,0
-14.6251,-7.93869,LYDUBY,2
7.16237,-0.578937,MKBDBY,0
1.28261,-0.710728,N5IZ3L,0
0.191463,-19.9045,NDBDKD,2
7.82584,-1.91548,O3VQFQ,1
-14.3973,10.3101,QBC0SD,2
-1.40872,0.409199,T80OF8,2
-4.1242,-10.1345,U6GTOL,0
-0.0198322,-15.5027,UMKISW,1
-0.0225313,1.78061,VSTPH2,2
3.87209,-8.96483,W5FDMV,1
13.9143,10.64,XAD1I4,0
-3.63271,5.36522,XXN4TH,0
3.86643,4.10445,XYBF9C,1
7.679,-0.997754,Y45ETC,2
-8.88304,7.08034,YP7H46,1
10.0818,2.44161,ZIBR7F,1
0.370532,3.06526,ZP6YP4,2
