7.75483,-10.4576,09K95A,0
-9.55154,10.2686,0VM1CI,1
-17.4374,16.76,1RGWDX,1
5.27025,-0.16277,1T56G4,0
-8.47764,-3.43308,26QQrO,0
11.3673,-21.6284,4XSG4Y,1
12.4326,-3.19329,5MKWBH,0
9.29369,0.199249,6LVPX8,1
1.24827,8.87187,9XELA5,2
-10.3798,6.81288,9XNMJT,2
12.6833,-2.67502,DLODDN,2
-5.06467,11.1872,DZVZH0,2
3.97804,-1.83363,EPJUNL,1
-0.107063,6.65543,EUQG8X,1
-3.27285,7.46741,F80LGF,0
5.588,-2.6829,F9HJUU,0
-10.9318,10.3617,FMFSCB,2
-18.9592,14.4755,G7E225,2
15.6745,-20.0328,H6CSMA,1
-14.7807,2.79073,I5N225,1
20.7505,-20.844,J1O0BL,0
-7.72517,-2.24785,J3UYDR,0
8.58321,-9.73,JDWAOR,0
9.64119,-8.10287,LYDUBY,2
3.25784,-11.097,MKBDBY,0
-1.44631,-8.03274,N5IZ3L,0
2.50417,-6.64408,NDBDKD,2
-10.2481,4.34922,O3VQFQ,1
-19.1041,21.5005,QBC0SD,2
-28.3619,13.7484,T80OF8,2
1.624,-4.17116,U6GTOL,0
5.27519,-10.7861,UMKISW,1
-1.32182,4.80488,VSTPH2,2
3.61124,7.92833,W5FDMV,1
9.61608,-11.3638,XAD1I4,0
3.69381,-1.67674,XXN4TH,0
-11.4051,6.61729,XYBF9C,1
2.86677,-0.690656,Y45ETC,2
6.01096,5.94726,YP7H46,1
15.1203,-11.239,ZIBR7F,1
0.72911,11.9791,ZP6YP4,2
